Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Georeference,NYS Municipal Boundaries 2,New York Zip Codes 2,Counties 2
ELEC,PICOTTE 22 CORPORATE 4,22 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.681427,-73.76838,2021-07-15T00:00:00.000,165498,2021-07-15 00:25:19,,,,2020-08-26T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.76838, 42.681427]}",834,48,2030
ELEC,NATIONAL GRID UNION COLLEGE,670 Liberty St,,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.814021,-73.934518,2021-07-15T00:00:00.000,162225,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.934518, 42.814021]}",104,74,2142
ELEC,Queens Center - Tesla Supercharger,90-15 Queens Boulevard,,Queens,NY,11373,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10.0,,Tesla,{'url': 'http://www.teslamotors.com/supercharger'},GPS,40.7351,-73.8707,2020-08-10T00:00:00.000,116809,2021-03-11 23:22:17,P,,,2018-12-01T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.8707, 40.7351]}",196,843,2137
ELEC,RIT EV CHARGING ADMIN LOT,Clark Drive,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.086112,-77.673738,2021-07-15T00:00:00.000,180153,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-77.673738, 43.086112]}",546,1682,2093
ELEC,SUNY NEW PALTZ STATION 2,Service building,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,41.736732,-74.084307,2021-07-15T00:00:00.000,123392,2021-07-15 00:25:19,,,,2019-05-29T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.084307, 41.736732]}",416,989,2182
ELEC,The Wick Hotel - Tesla Destination,41 Cross St,,Hudson,NY,12534,,833-843-9425  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,42.253073,-73.796003,2020-11-03T00:00:00.000,114956,2021-03-11 23:22:17,P,,,2018-11-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.796003, 42.253073]}",515,977,619
ELEC,RRH CARTER 2 FL NG3,1415 Portland Ave,,Rochester,NY,14621,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.191539,-77.588742,2021-07-15T00:00:00.000,145395,2021-07-15 00:25:19,,,,2019-09-20T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-77.588742, 43.191539]}",537,1680,2093
ELEC,Nissan of New Rochelle,2533 Palmer Ave,,New Rochelle,NY,10801,,914-576-7600,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,40.919104,-73.776645,2020-06-09T00:00:00.000,44360,2021-03-11 23:22:17,P,,,2011-11-30T00:00:00.000,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.776645, 40.919104]}",960,1450,2185
ELEC,SHINEMAN SOUTH SHINEMAN 01GW,309 Washington Blvd SUNY Oswego PERMIT REQUIR,,Oswego,NY,13126,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.454505,-76.537791,2021-07-15T00:00:00.000,162401,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-76.537791, 43.454505]}",239,667,2135
ELEC,LIA HONDA SHOP1,4891 Transit Rd,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.98058,-78.695412,2021-07-15T00:00:00.000,180104,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.695412, 42.98058]}",297,110,2041
ELEC,RRH NEWARK EAST GW2,1200 Driving Park Ave,,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.060297,-77.099863,2021-07-15T00:00:00.000,174417,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-77.099863, 43.060297]}",639,324,631
ELEC,TOWNE BMW DUAL CHARGER,8195 Main St,,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.964139,-78.688047,2021-07-15T00:00:00.000,162452,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.688047, 42.964139]}",297,110,2041
ELEC,NYSE Thruway - NYPA,447 I-90W,,Angola,NY,14006,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal,A APPLE_PAY D M V,,,,,,2.0,,EV Connect,{'url': 'http://evconnect.com/'},GPS,42.635718,-78.990468,2021-06-07T00:00:00.000,190222,2021-06-07 17:37:37,LG,,,2021-03-04T00:00:00.000,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STATE_GOV,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.990468, 42.635718]}",291,483,2041
ELEC,Augspurger Ramp,362 Pearl St,,Buffalo,NY,14202,,716-849-5812  866-816-7584,E,,Public - Credit card at all times,24 hours daily; must use EVConnect app for payment,A D Debit M V,,,,,6.0,,,EV Connect,{'url': 'http://evconnect.com/'},200-8,42.889784,-78.874463,2020-04-08T00:00:00.000,104726,2021-03-11 23:22:17,LG,,,2018-04-01T00:00:00.000,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_GARAGE,,,,,,,$0.10 per kWh,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.874463, 42.889784]}",300,33,2041
ELEC,EVPASS R FTS-2,135 North James Street,,Rome,NY,13440,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.211449,-75.456924,2021-07-15T00:00:00.000,162508,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-75.456924, 43.211449]}",989,1366,625
ELEC,TOWN OF RED HK RED HOOK 1,7336 S Broadway,,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,41.987127,-73.880399,2021-07-15T00:00:00.000,171726,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.880399, 41.987127]}",586,1005,2040
ELEC,TOM PARKING DECK,175 myrtle blvd,,Larchmont,NY,10538,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.932917,-73.761363,2021-07-15T00:00:00.000,143877,2021-07-15 00:25:19,,,,2019-08-20T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.761363, 40.932917]}",971,1256,2185
ELEC,MUNICIPAL EVSE HOCKE RINK 2,Fire rd,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.32201,-73.66531,2021-07-15T00:00:00.000,155263,2021-07-15 00:25:19,,,,2020-04-09T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.66531, 43.32201]}",824,783,2183
ELEC,RPI 1 GARAGE L1 S2,77 College Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.72753,-73.681122,2021-07-15T00:00:00.000,121217,2021-07-15 00:25:19,,,,2019-04-05T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.681122, 42.72753]}",110,11,2138
ELEC,Somers Commons Shopping Center,80 Route 6,,Baldwin Place,NY,10505,,877-455-3833,E,,Public,24 hours daily,,,,,,,1.0,,eVgo Network,{'url': 'https://www.evgo.com/'},GPS,41.344875,-73.756256,2021-07-15T00:00:00.000,192428,2021-07-15 01:08:46,,,,2021-07-04T00:00:00.000,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.756256, 41.344875]}",950,1195,627
ELEC,HARLEY SCHOOL HARLEY 2,1981 Clover St,,Rochester,NY,14618,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.120601,-77.54906,2021-07-15T00:00:00.000,188100,2021-07-15 00:25:19,,,,2021-04-29T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-77.54906, 43.120601]}",553,1677,2093
ELEC,OUTSIDE SHOP01,175 Freemans Bridge Rd,,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.845972,-73.943175,2021-07-15T00:00:00.000,162192,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.943175, 42.845972]}",108,50,2142
ELEC,TOWN OF BABYLON TANNER PARK 2,Tanner Park,,Amityville,NY,11701,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.656884,-73.396359,2021-07-15T00:00:00.000,180136,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.396359, 40.656884]}",1023,1032,2179
ELEC,Stone Ridge Physical Therapy,3555 Main St,,Stone Ridge,NY,12484,,845-687-8806,E,,Public,24 hours daily,,,,,,3.0,,,Non-Networked,,GPS,41.852508,-74.138776,2020-10-09T00:00:00.000,167131,2021-03-11 23:22:17,P,,,2020-09-21T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.138776, 41.852508]}",422,335,2182
ELEC,STONY BROOK UNV ADMIN 2,100 Nicolls Road,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.914698,-73.11948,2021-07-15T00:00:00.000,165784,2021-07-15 00:25:19,,,,2020-08-29T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.11948, 40.914698]}",1022,1434,2179
ELEC,CHEEKTOWAGA ALEXANDER #3,275 Alexander Ave,,Buffalo,NY,14211,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.91306,-78.791198,2021-07-15T00:00:00.000,183768,2021-07-15 00:25:19,,,,2021-02-04T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.791198, 42.91306]}",298,67,2041
ELEC,TOWN GLENVILLE SENIOR CTR EV3,Glenville Senior Center 32 Worden Rd,,Glenville,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.851647,-73.946779,2021-07-15T00:00:00.000,156057,2021-07-15 00:25:19,,,,2020-05-05T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.946779, 42.851647]}",108,50,2142
ELEC,FARMER'S TPKE GARDINER LOT,"Saddleback Ridge Road, GardinerWallkill Valle",,Gardiner,NY,12525,,888-758-4389,E,,Public,Mon 5:00am - 12:00am; Tue 5:00am - 12:00am; Wed 5:00am - 12:00am; Thu 5:00am - 12:00am; Fri 5:00am - 12:00am; Sat 5:00am - 12:00am; Sun 5:00am - 12:00am,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,41.679073,-74.15251,2021-07-15T00:00:00.000,183363,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.15251, 41.679073]}",435,969,2182
ELEC,NATIONAL GRID VENTLATHAM,207 Troy Schenectady Rd,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.74012,-73.731328,2021-07-15T00:00:00.000,162364,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.731328, 42.74012]}",834,1288,2030
ELEC,Grape Hollow Farm - Tesla Destination,62 Paine Rd,,Holmes,NY,12531,,917-992-6289  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,2.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,41.548637,-73.692718,2020-11-03T00:00:00.000,114951,2021-03-11 23:22:17,P,,,2018-11-01T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.692718, 41.548637]}",600,975,2040
ELEC,Seeley Office Supply,95 Broad St,,Glen Falls,NY,12801,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,,,,2.0,,,EV Connect,{'url': 'http://evconnect.com/'},GPS,43.3064897,-73.6538279,2020-04-08T00:00:00.000,155028,2021-03-11 23:22:17,P,,,2019-04-13T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.6538279, 43.3064897]}",824,783,2183
ELEC,TOWN OF AURORA AURORA,113 King St,,East Aurora,NY,14052,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.764935,-78.613315,2021-07-15T00:00:00.000,162314,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.613315, 42.764935]}",303,510,2041
ELEC,854ELLICOTT 854 ELLICOTT 7,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.901637,-78.867194,2021-07-15T00:00:00.000,180121,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.867194, 42.901637]}",300,34,2041
ELEC,Spectrum,133-19 Atlantic Ave,,Jamaica,NY,11418,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,2.0,,,EV Connect,{'url': 'http://evconnect.com/'},200-8,40.696909,-73.816114,2020-04-08T00:00:00.000,94844,2021-03-11 23:22:17,P,,,2016-06-30T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.816114, 40.696909]}",196,1165,2137
ELEC,Sylvan Parking 136-33 37th Ave - Tesla Destination,136-33 37th Ave,,Flushing,NY,11354,,718-762-2729  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,40.762206,-73.830022,2020-11-03T00:00:00.000,150586,2021-03-11 23:22:17,P,,,2019-09-30T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.830022, 40.762206]}",196,824,2137
ELEC,Champlain Centre - Tesla Supercharger,60 Smithfield Blvd.,,Plattsburgh,NY,12901,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8.0,,Tesla,{'url': 'http://www.teslamotors.com/supercharger'},200-8,44.7045,-73.4918,2020-08-10T00:00:00.000,102340,2021-03-11 23:22:17,P,,,2016-06-01T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.4918, 44.7045]}",3,202,2038
ELEC,Ponquogue Beach Pavilion,280 Dune Rd,,Hampton Bays,NY,11946,,631-728-2530,E,,Public,24 hours daily; parking permit required,,,,,,2.0,,,EV Connect,{'url': 'http://evconnect.com/'},200-8,40.83754,-72.495432,2020-05-06T00:00:00.000,147061,2021-05-14 21:00:42,LG,,,2019-08-20T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,$3.33 per hour,,,,,,,,,,"{'type': 'Point', 'coordinates': [-72.495432, 40.83754]}",1013,1604,2179
ELEC,AECSOLAR STATION 4 AEC,210 Washington Ave extension,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.703377,-73.85708,2021-07-15T00:00:00.000,192638,2021-07-15 00:25:19,,,,2021-07-08T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.85708, 42.703377]}",814,40,2030
ELEC,HW PATCHOGUE EV STATION 1,99 Waverly Ave,,Patchogue,NY,11772,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.768195,-73.02437,2021-07-15T00:00:00.000,191588,2021-07-15 00:25:19,,,,2021-06-29T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.02437, 40.768195]}",1022,1322,2179
ELEC,DRYDEN STATION 1,93 E Main St,,Dryden,NY,13053,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.49164,-76.28683,2021-07-15T00:00:00.000,164859,2021-07-15 00:25:19,,,,2020-08-06T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-76.28683, 42.49164]}",712,424,2181
E85,Prestige Petroleum - Valero,5306 Route 9W,,Newburgh,NY,12550,,845-561-2545,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,41.555133,-74.004052,2021-03-15T00:00:00.000,40325,2021-03-15 13:14:11,P,,,2011-03-31T00:00:00.000,,,,False,,US,,,,Public,,public,,,STANDALONE_STATION,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.004052, 41.555133]}",890,987,2134
ELEC,HOTSARA CHARGER STATION 1,100 Main St,,Saranac Lake,NY,12983,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,44.326862,-74.13015,2021-07-15T00:00:00.000,149787,2021-07-15 00:25:19,,,,2019-12-07T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.13015, 44.326862]}",183,303,621
ELEC,BCC BROOKTONDALE,528 Valley Rd,,Brooktondale,NY,14817,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.380747,-76.393341,2021-07-15T00:00:00.000,162329,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-76.393341, 42.380747]}",714,1763,2181
ELEC,Winter Creek,1 Winter Creek Blvd,,Latham,NY,12110,,518-691-3119,E,,Public,24 hours daily,,,,,,6.0,,,LIVINGSTON,{'url': 'https://www.solution.energy/evse/'},GPS,42.731056,-73.763083,2021-06-07T00:00:00.000,189541,2021-06-07 17:37:37,P,,,2020-08-19T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,NONE,"{'type': 'Point', 'coordinates': [-73.763083, 42.731056]}",834,1288,2030
ELEC,Lia Nissan,2233 Central Ave,,Schenectady,NY,12304,,518-579-2000,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,42.764517,-73.88522,2020-06-09T00:00:00.000,44192,2021-03-11 23:22:17,P,,,2011-11-30T00:00:00.000,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.88522, 42.764517]}",834,73,2030
ELEC,Fuccillo Nissan,3893 Route 31,,Liverpool,NY,13090,,315-944-3200,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-8,43.185219,-76.242663,2020-06-09T00:00:00.000,70451,2021-03-11 23:22:17,P,,,2014-09-15T00:00:00.000,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-76.242663, 43.185219]}",703,638,2132
ELEC,Fairfield Inn & Suites by Marriott Rochester West - Tesla Destination,400 Paddy Creek Cir,,Rochester,NY,14623,,585-621-6050  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-8,43.204373,-77.673253,2020-11-03T00:00:00.000,115222,2021-03-11 23:22:17,P,,,2018-11-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-77.673253, 43.204373]}",548,1674,2093
ELEC,FAIRFIELD VERON FAIRFIELD 1.1,5280 Willow Pl,,Verona,NY,13478,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.117188,-75.596245,2021-07-15T00:00:00.000,175107,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-75.596245, 43.117188]}",982,1385,625
ELEC,NYSE Thruway - NYPA,Milepost 66 S,,Modena,NY,12548,,866-816-7584,E,,Public,24 hours daily,A D M V,,,,,,2.0,,EV Connect,{'url': 'http://evconnect.com/'},GPS,41.59215,-74.088523,2020-11-09T00:00:00.000,167633,2021-03-11 23:22:17,SG,,,2020-06-26T00:00:00.000,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,REST_STOP,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.088523, 41.59215]}",890,1017,2134
ELEC,TATABROOKFIELD #5,11 E Loop Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.755142,-73.9556,2021-07-15T00:00:00.000,174184,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.9556, 40.755142]}",749,800,2095
ELEC,PICOTTE 11 CORPORATE 4,11 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.68342,-73.76665,2021-07-15T00:00:00.000,180635,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.76665, 42.68342]}",834,48,2030
